npm verbose cli D:\Intern\ReOpSy\tools\node-v22.14.0-win-x64\node.exe D:\Intern\ReOpSy\tools\node-v22.14.0-win-x64\node_modules\npm\bin\npm-cli.js
npm info using npm@10.9.2
npm info using node@v22.14.0
npm verbose title npm install
npm verbose argv "install" "--no-audit" "--no-fund" "--loglevel" "verbose" "--force"
npm http cache vary@https://registry.npmjs.org/vary/-/vary-1.1.2.tgz 0ms (cache hit)
npm http cache argparse@https://registry.npmjs.org/argparse/-/argparse-2.0.1.tgz 0ms (cache hit)
npm http cache on-headers@https://registry.npmjs.org/on-headers/-/on-headers-1.1.0.tgz 0ms (cache hit)
npm http cache @expo/sudo-prompt@https://registry.npmjs.org/@expo/sudo-prompt/-/sudo-prompt-9.3.2.tgz 0ms (cache hit)
npm http cache zod@https://registry.npmjs.org/zod/-/zod-3.25.76.tgz 0ms (cache hit)
npm http cache js-yaml@https://registry.npmjs.org/js-yaml/-/js-yaml-4.3.0.tgz 0ms (cache hit)
npm http cache compressible@https://registry.npmjs.org/compressible/-/compressible-2.0.18.tgz 0ms (cache hit)
npm http cache toqr@https://registry.npmjs.org/toqr/-/toqr-0.1.1.tgz 0ms (cache hit)
npm http cache terminal-link@https://registry.npmjs.org/terminal-link/-/terminal-link-2.1.1.tgz 0ms (cache hit)
npm http cache bytes@https://registry.npmjs.org/bytes/-/bytes-3.1.2.tgz 0ms (cache hit)
npm http cache prompts@https://registry.npmjs.org/prompts/-/prompts-2.4.2.tgz 0ms (cache hit)
npm http cache structured-headers@https://registry.npmjs.org/structured-headers/-/structured-headers-0.4.1.tgz 0ms (cache hit)
npm http cache progress@https://registry.npmjs.org/progress/-/progress-2.0.3.tgz 0ms (cache hit)
npm http cache ora@https://registry.npmjs.org/ora/-/ora-3.4.0.tgz 0ms (cache hit)
npm http cache ansi-regex@https://registry.npmjs.org/ansi-regex/-/ansi-regex-4.1.1.tgz 0ms (cache hit)
npm http cache color-name@https://registry.npmjs.org/color-name/-/color-name-1.1.3.tgz 0ms (cache hit)
npm http cache color-convert@https://registry.npmjs.org/color-convert/-/color-convert-1.9.3.tgz 0ms (cache hit)
npm http cache has-flag@https://registry.npmjs.org/has-flag/-/has-flag-3.0.0.tgz 0ms (cache hit)
npm http cache supports-color@https://registry.npmjs.org/supports-color/-/supports-color-5.5.0.tgz 0ms (cache hit)
npm http cache escape-string-regexp@https://registry.npmjs.org/escape-string-regexp/-/escape-string-regexp-1.0.5.tgz 0ms (cache hit)
npm http cache ansi-styles@https://registry.npmjs.org/ansi-styles/-/ansi-styles-3.2.1.tgz 0ms (cache hit)
npm http cache chalk@https://registry.npmjs.org/chalk/-/chalk-2.4.2.tgz 0ms (cache hit)
npm http cache strip-ansi@https://registry.npmjs.org/strip-ansi/-/strip-ansi-5.2.0.tgz 0ms (cache hit)
npm http cache semver@https://registry.npmjs.org/semver/-/semver-7.8.5.tgz 0ms (cache hit)
npm http cache npm-package-arg@https://registry.npmjs.org/npm-package-arg/-/npm-package-arg-11.0.3.tgz 0ms (cache hit)
npm http cache node-forge@https://registry.npmjs.org/node-forge/-/node-forge-1.4.0.tgz 0ms (cache hit)
npm http cache multitars@https://registry.npmjs.org/multitars/-/multitars-1.0.0.tgz 0ms (cache hit)
npm http cache fetch-nodeshim@https://registry.npmjs.org/fetch-nodeshim/-/fetch-nodeshim-0.4.10.tgz 0ms (cache hit)
npm http cache lan-network@https://registry.npmjs.org/lan-network/-/lan-network-0.2.1.tgz 0ms (cache hit)
npm http cache ms@https://registry.npmjs.org/ms/-/ms-2.0.0.tgz 0ms (cache hit)
npm http cache debug@https://registry.npmjs.org/debug/-/debug-2.6.9.tgz 0ms (cache hit)
npm http cache dnssd-advertise@https://registry.npmjs.org/dnssd-advertise/-/dnssd-advertise-1.1.6.tgz 0ms (cache hit)
npm http cache negotiator@https://registry.npmjs.org/negotiator/-/negotiator-0.6.4.tgz 0ms (cache hit)
npm http cache @expo/xcpretty@https://registry.npmjs.org/@expo/xcpretty/-/xcpretty-4.4.4.tgz 0ms (cache hit)
npm http cache @expo/schema-utils@https://registry.npmjs.org/@expo/schema-utils/-/schema-utils-57.0.2.tgz 0ms (cache hit)
npm http cache compression@https://registry.npmjs.org/compression/-/compression-1.8.1.tgz 0ms (cache hit)
npm http cache @expo/prebuild-config@https://registry.npmjs.org/@expo/prebuild-config/-/prebuild-config-57.0.10.tgz 0ms (cache hit)
npm http cache semver@https://registry.npmjs.org/semver/-/semver-7.8.5.tgz 0ms (cache hit)
npm http cache @expo/package-manager@https://registry.npmjs.org/@expo/package-manager/-/package-manager-1.13.1.tgz 0ms (cache hit)
npm http cache @expo/osascript@https://registry.npmjs.org/@expo/osascript/-/osascript-2.7.1.tgz 0ms (cache hit)
npm http cache agent-cli-detector@https://registry.npmjs.org/agent-cli-detector/-/agent-cli-detector-0.1.4.tgz 0ms (cache hit)
npm http cache expo-server@https://registry.npmjs.org/expo-server/-/expo-server-57.0.1.tgz 0ms (cache hit)
npm http cache @expo/metro-file-map@https://registry.npmjs.org/@expo/metro-file-map/-/metro-file-map-57.0.1.tgz 0ms (cache hit)
npm http cache @expo/inline-modules@https://registry.npmjs.org/@expo/inline-modules/-/inline-modules-0.1.4.tgz 0ms (cache hit)
npm http cache debug@https://registry.npmjs.org/debug/-/debug-3.2.7.tgz 0ms (cache hit)
npm http cache @expo/devcert@https://registry.npmjs.org/@expo/devcert/-/devcert-1.2.1.tgz 0ms (cache hit)
npm http cache @expo/code-signing-certificates@https://registry.npmjs.org/@expo/code-signing-certificates/-/code-signing-certificates-0.0.6.tgz 0ms (cache hit)
npm http cache is-fullwidth-code-point@https://registry.npmjs.org/is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz 0ms (cache hit)
npm http cache emoji-regex@https://registry.npmjs.org/emoji-regex/-/emoji-regex-8.0.0.tgz 0ms (cache hit)
npm http cache wrap-ansi@https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-7.0.0.tgz 0ms (cache hit)
npm http cache yargs-parser@https://registry.npmjs.org/yargs-parser/-/yargs-parser-21.1.1.tgz 0ms (cache hit)
npm http cache strip-ansi@https://registry.npmjs.org/strip-ansi/-/strip-ansi-6.0.1.tgz 0ms (cache hit)
npm http cache string-width@https://registry.npmjs.org/string-width/-/string-width-4.2.3.tgz 0ms (cache hit)
npm http cache require-directory@https://registry.npmjs.org/require-directory/-/require-directory-2.1.1.tgz 0ms (cache hit)
npm http cache get-caller-file@https://registry.npmjs.org/get-caller-file/-/get-caller-file-2.0.5.tgz 0ms (cache hit)
npm http cache y18n@https://registry.npmjs.org/y18n/-/y18n-5.0.8.tgz 0ms (cache hit)
npm http cache sax@https://registry.npmjs.org/sax/-/sax-1.6.1.tgz 0ms (cache hit)
npm http cache cliui@https://registry.npmjs.org/cliui/-/cliui-8.0.1.tgz 0ms (cache hit)
npm http cache big-integer@https://registry.npmjs.org/big-integer/-/big-integer-1.6.52.tgz 0ms (cache hit)
npm http cache @xmldom/xmldom@https://registry.npmjs.org/@xmldom/xmldom/-/xmldom-0.9.10.tgz 0ms (cache hit)
npm http cache stream-buffers@https://registry.npmjs.org/stream-buffers/-/stream-buffers-2.2.0.tgz 0ms (cache hit)
npm http cache bplist-parser@https://registry.npmjs.org/bplist-parser/-/bplist-parser-0.3.1.tgz 0ms (cache hit)
npm http cache bplist-creator@https://registry.npmjs.org/bplist-creator/-/bplist-creator-0.1.0.tgz 0ms (cache hit)
npm http cache plist@https://registry.npmjs.org/plist/-/plist-3.1.1.tgz 0ms (cache hit)
npm http cache uuid@https://registry.npmjs.org/uuid/-/uuid-7.0.3.tgz 0ms (cache hit)
npm http cache simple-plist@https://registry.npmjs.org/simple-plist/-/simple-plist-1.3.1.tgz 0ms (cache hit)
npm http cache isexe@https://registry.npmjs.org/isexe/-/isexe-2.0.0.tgz 0ms (cache hit)
npm http cache makeerror@https://registry.npmjs.org/makeerror/-/makeerror-1.0.12.tgz 0ms (cache hit)
npm http cache tmpl@https://registry.npmjs.org/tmpl/-/tmpl-1.0.5.tgz 0ms (cache hit)
npm http cache escalade@https://registry.npmjs.org/escalade/-/escalade-3.2.0.tgz 0ms (cache hit)
npm http cache unicode-canonical-property-names-ecmascript@https://registry.npmjs.org/unicode-canonical-property-names-ecmascript/-/unicode-canonical-property-names-ecmascript-2.0.1.tgz 0ms (cache hit)
npm http cache is-number@https://registry.npmjs.org/is-number/-/is-number-7.0.0.tgz 0ms (cache hit)
npm http cache unicode-property-aliases-ecmascript@https://registry.npmjs.org/unicode-property-aliases-ecmascript/-/unicode-property-aliases-ecmascript-2.2.0.tgz 0ms (cache hit)
npm http cache source-map@https://registry.npmjs.org/source-map/-/source-map-0.6.1.tgz 0ms (cache hit)
npm http cache @jridgewell/source-map@https://registry.npmjs.org/@jridgewell/source-map/-/source-map-0.3.11.tgz 0ms (cache hit)
npm http cache buffer-from@https://registry.npmjs.org/buffer-from/-/buffer-from-1.1.2.tgz 0ms (cache hit)
npm http cache source-map-support@https://registry.npmjs.org/source-map-support/-/source-map-support-0.5.21.tgz 0ms (cache hit)
npm http cache acorn@https://registry.npmjs.org/acorn/-/acorn-8.18.0.tgz 0ms (cache hit)
npm http cache has-flag@https://registry.npmjs.org/has-flag/-/has-flag-4.0.0.tgz 0ms (cache hit)
npm http cache type-fest@https://registry.npmjs.org/type-fest/-/type-fest-0.7.1.tgz 0ms (cache hit)
npm http cache toidentifier@https://registry.npmjs.org/toidentifier/-/toidentifier-1.0.1.tgz 0ms (cache hit)
npm http cache is-arrayish@https://registry.npmjs.org/is-arrayish/-/is-arrayish-0.3.4.tgz 0ms (cache hit)
npm http cache setprototypeof@https://registry.npmjs.org/setprototypeof/-/setprototypeof-1.2.0.tgz 0ms (cache hit)
npm http cache shebang-regex@https://registry.npmjs.org/shebang-regex/-/shebang-regex-3.0.0.tgz 0ms (cache hit)
npm http cache range-parser@https://registry.npmjs.org/range-parser/-/range-parser-1.2.1.tgz 0ms (cache hit)
npm http cache statuses@https://registry.npmjs.org/statuses/-/statuses-2.0.2.tgz 0ms (cache hit)
npm http cache mime@https://registry.npmjs.org/mime/-/mime-1.6.0.tgz 0ms (cache hit)
npm http cache http-errors@https://registry.npmjs.org/http-errors/-/http-errors-2.0.1.tgz 0ms (cache hit)
npm http cache fresh@https://registry.npmjs.org/fresh/-/fresh-0.5.2.tgz 0ms (cache hit)
npm http cache etag@https://registry.npmjs.org/etag/-/etag-1.8.1.tgz 0ms (cache hit)
npm http cache destroy@https://registry.npmjs.org/destroy/-/destroy-1.2.0.tgz 0ms (cache hit)
npm http cache depd@https://registry.npmjs.org/depd/-/depd-2.0.0.tgz 0ms (cache hit)
npm http cache statuses@https://registry.npmjs.org/statuses/-/statuses-2.0.2.tgz 0ms (cache hit)
npm http cache encodeurl@https://registry.npmjs.org/encodeurl/-/encodeurl-2.0.0.tgz 0ms (cache hit)
npm http cache debug@https://registry.npmjs.org/debug/-/debug-2.6.9.tgz 0ms (cache hit)
npm http cache send@https://registry.npmjs.org/send/-/send-0.19.2.tgz 0ms (cache hit)
npm http cache ms@https://registry.npmjs.org/ms/-/ms-2.0.0.tgz 0ms (cache hit)
npm http cache function-bind@https://registry.npmjs.org/function-bind/-/function-bind-1.1.2.tgz 0ms (cache hit)
npm http cache hasown@https://registry.npmjs.org/hasown/-/hasown-2.0.4.tgz 0ms (cache hit)
npm http cache path-parse@https://registry.npmjs.org/path-parse/-/path-parse-1.0.7.tgz 0ms (cache hit)
npm http cache on-finished@https://registry.npmjs.org/on-finished/-/on-finished-2.4.1.tgz 0ms (cache hit)
npm http cache supports-preserve-symlinks-flag@https://registry.npmjs.org/supports-preserve-symlinks-flag/-/supports-preserve-symlinks-flag-1.0.0.tgz 0ms (cache hit)
npm http cache unicode-match-property-ecmascript@https://registry.npmjs.org/unicode-match-property-ecmascript/-/unicode-match-property-ecmascript-2.0.0.tgz 0ms (cache hit)
npm http cache is-core-module@https://registry.npmjs.org/is-core-module/-/is-core-module-2.16.2.tgz 0ms (cache hit)
npm http cache unicode-match-property-value-ecmascript@https://registry.npmjs.org/unicode-match-property-value-ecmascript/-/unicode-match-property-value-ecmascript-2.2.1.tgz 0ms (cache hit)
npm http cache regjsgen@https://registry.npmjs.org/regjsgen/-/regjsgen-0.8.0.tgz 0ms (cache hit)
npm http cache regjsparser@https://registry.npmjs.org/regjsparser/-/regjsparser-0.13.2.tgz 0ms (cache hit)
npm http cache regenerate-unicode-properties@https://registry.npmjs.org/regenerate-unicode-properties/-/regenerate-unicode-properties-10.2.2.tgz 0ms (cache hit)
npm http cache es-errors@https://registry.npmjs.org/es-errors/-/es-errors-1.3.0.tgz 0ms (cache hit)
npm http cache regenerate@https://registry.npmjs.org/regenerate/-/regenerate-1.4.2.tgz 0ms (cache hit)
npm http cache react-is@https://registry.npmjs.org/react-is/-/react-is-16.13.1.tgz 0ms (cache hit)
npm http cache @types/hammerjs@https://registry.npmjs.org/@types/hammerjs/-/hammerjs-2.0.46.tgz 0ms (cache hit)
npm http cache react-freeze@https://registry.npmjs.org/react-freeze/-/react-freeze-1.0.4.tgz 0ms (cache hit)
npm http cache @egjs/hammerjs@https://registry.npmjs.org/@egjs/hammerjs/-/hammerjs-2.0.17.tgz 0ms (cache hit)
npm http cache hoist-non-react-statics@https://registry.npmjs.org/hoist-non-react-statics/-/hoist-non-react-statics-3.3.2.tgz 0ms (cache hit)
npm http cache @types/react-test-renderer@https://registry.npmjs.org/@types/react-test-renderer/-/react-test-renderer-19.1.0.tgz 0ms (cache hit)
npm http cache marky@https://registry.npmjs.org/marky/-/marky-1.3.0.tgz 0ms (cache hit)
npm http cache shell-quote@https://registry.npmjs.org/shell-quote/-/shell-quote-1.10.0.tgz 0ms (cache hit)
npm http cache asap@https://registry.npmjs.org/asap/-/asap-2.0.6.tgz 0ms (cache hit)
npm http cache ms@https://registry.npmjs.org/ms/-/ms-2.0.0.tgz 0ms (cache hit)
npm http cache debug@https://registry.npmjs.org/debug/-/debug-2.6.9.tgz 0ms (cache hit)
npm http cache mkdirp@https://registry.npmjs.org/mkdirp/-/mkdirp-1.0.4.tgz 0ms (cache hit)
npm http cache is-docker@https://registry.npmjs.org/is-docker/-/is-docker-2.2.1.tgz 0ms (cache hit)
npm http cache lighthouse-logger@https://registry.npmjs.org/lighthouse-logger/-/lighthouse-logger-1.4.2.tgz 0ms (cache hit)
npm http cache is-wsl@https://registry.npmjs.org/is-wsl/-/is-wsl-2.2.0.tgz 0ms (cache hit)
npm http cache event-target-shim@https://registry.npmjs.org/event-target-shim/-/event-target-shim-5.0.1.tgz 0ms (cache hit)
npm http cache fb-dotslash@https://registry.npmjs.org/fb-dotslash/-/fb-dotslash-0.5.8.tgz 0ms (cache hit)
npm http cache serve-static@https://registry.npmjs.org/serve-static/-/serve-static-1.16.3.tgz 0ms (cache hit)
npm http cache open@https://registry.npmjs.org/open/-/open-7.4.2.tgz 0ms (cache hit)
npm http cache encodeurl@https://registry.npmjs.org/encodeurl/-/encodeurl-2.0.0.tgz 0ms (cache hit)
npm http cache @react-native/debugger-shell@https://registry.npmjs.org/@react-native/debugger-shell/-/debugger-shell-0.86.0.tgz 0ms (cache hit)
npm http cache chromium-edge-launcher@https://registry.npmjs.org/chromium-edge-launcher/-/chromium-edge-launcher-0.3.0.tgz 0ms (cache hit)
npm http cache @react-native/debugger-frontend@https://registry.npmjs.org/@react-native/debugger-frontend/-/debugger-frontend-0.86.0.tgz 0ms (cache hit)
npm http cache @react-native/dev-middleware@https://registry.npmjs.org/@react-native/dev-middleware/-/dev-middleware-0.86.0.tgz 0ms (cache hit)
npm http cache chrome-launcher@https://registry.npmjs.org/chrome-launcher/-/chrome-launcher-0.15.2.tgz 0ms (cache hit)
npm http cache stacktrace-parser@https://registry.npmjs.org/stacktrace-parser/-/stacktrace-parser-0.1.11.tgz 0ms (cache hit)
npm http cache whatwg-fetch@https://registry.npmjs.org/whatwg-fetch/-/whatwg-fetch-3.6.20.tgz 0ms (cache hit)
npm http cache @isaacs/ttlcache@https://registry.npmjs.org/@isaacs/ttlcache/-/ttlcache-1.4.1.tgz 0ms (cache hit)
npm http cache regenerator-runtime@https://registry.npmjs.org/regenerator-runtime/-/regenerator-runtime-0.13.11.tgz 0ms (cache hit)
npm http cache scheduler@https://registry.npmjs.org/scheduler/-/scheduler-0.27.0.tgz 0ms (cache hit)
npm http cache react-devtools-core@https://registry.npmjs.org/react-devtools-core/-/react-devtools-core-6.1.5.tgz 0ms (cache hit)
npm http cache promise@https://registry.npmjs.org/promise/-/promise-8.3.0.tgz 0ms (cache hit)
npm http cache memoize-one@https://registry.npmjs.org/memoize-one/-/memoize-one-5.2.1.tgz 0ms (cache hit)
npm http cache @react-native/gradle-plugin@https://registry.npmjs.org/@react-native/gradle-plugin/-/gradle-plugin-0.86.0.tgz 0ms (cache hit)
npm http cache hermes-compiler@https://registry.npmjs.org/hermes-compiler/-/hermes-compiler-250829098.0.14.tgz 0ms (cache hit)
npm http cache @react-native/community-cli-plugin@https://registry.npmjs.org/@react-native/community-cli-plugin/-/community-cli-plugin-0.86.0.tgz 0ms (cache hit)
npm http cache @react-native/js-polyfills@https://registry.npmjs.org/@react-native/js-polyfills/-/js-polyfills-0.86.0.tgz 0ms (cache hit)
npm http cache ansi-regex@https://registry.npmjs.org/ansi-regex/-/ansi-regex-5.0.1.tgz 0ms (cache hit)
npm http cache @react-native/assets-registry@https://registry.npmjs.org/@react-native/assets-registry/-/assets-registry-0.86.0.tgz 0ms (cache hit)
npm http cache semver@https://registry.npmjs.org/semver/-/semver-7.8.5.tgz 0ms (cache hit)
npm http cache abort-controller@https://registry.npmjs.org/abort-controller/-/abort-controller-3.0.0.tgz 0ms (cache hit)
npm http cache inherits@https://registry.npmjs.org/inherits/-/inherits-2.0.4.tgz 0ms (cache hit)
npm http cache split-on-first@https://registry.npmjs.org/split-on-first/-/split-on-first-1.1.0.tgz 0ms (cache hit)
npm http cache anser@https://registry.npmjs.org/anser/-/anser-1.4.10.tgz 0ms (cache hit)
npm http cache decode-uri-component@https://registry.npmjs.org/decode-uri-component/-/decode-uri-component-0.2.2.tgz 0ms (cache hit)
npm http cache filter-obj@https://registry.npmjs.org/filter-obj/-/filter-obj-1.1.0.tgz 0ms (cache hit)
npm http cache strict-uri-encode@https://registry.npmjs.org/strict-uri-encode/-/strict-uri-encode-2.0.0.tgz 0ms (cache hit)
npm http cache pngjs@https://registry.npmjs.org/pngjs/-/pngjs-3.4.0.tgz 0ms (cache hit)
npm http cache balanced-match@https://registry.npmjs.org/balanced-match/-/balanced-match-4.0.4.tgz 0ms (cache hit)
npm http cache ee-first@https://registry.npmjs.org/ee-first/-/ee-first-1.1.1.tgz 0ms (cache hit)
npm http cache mime-db@https://registry.npmjs.org/mime-db/-/mime-db-1.54.0.tgz 0ms (cache hit)
npm http cache brace-expansion@https://registry.npmjs.org/brace-expansion/-/brace-expansion-5.0.9.tgz 0ms (cache hit)
npm http cache fill-range@https://registry.npmjs.org/fill-range/-/fill-range-7.1.1.tgz 0ms (cache hit)
npm http cache vlq@https://registry.npmjs.org/vlq/-/vlq-1.0.1.tgz 0ms (cache hit)
npm http cache ob1@https://registry.npmjs.org/ob1/-/ob1-0.84.4.tgz 0ms (cache hit)
npm http cache to-regex-range@https://registry.npmjs.org/to-regex-range/-/to-regex-range-5.0.1.tgz 0ms (cache hit)
npm http cache terser@https://registry.npmjs.org/terser/-/terser-5.49.0.tgz 0ms (cache hit)
npm http cache commander@https://registry.npmjs.org/commander/-/commander-2.20.3.tgz 0ms (cache hit)
npm http cache node-int64@https://registry.npmjs.org/node-int64/-/node-int64-0.4.0.tgz 0ms (cache hit)
npm http cache braces@https://registry.npmjs.org/braces/-/braces-3.0.3.tgz 0ms (cache hit)
npm http cache micromatch@https://registry.npmjs.org/micromatch/-/micromatch-4.0.8.tgz 0ms (cache hit)
npm http cache walker@https://registry.npmjs.org/walker/-/walker-1.0.8.tgz 0ms (cache hit)
npm http cache bser@https://registry.npmjs.org/bser/-/bser-2.1.1.tgz 0ms (cache hit)
npm http cache fb-watchman@https://registry.npmjs.org/fb-watchman/-/fb-watchman-2.0.2.tgz 0ms (cache hit)
npm http cache leven@https://registry.npmjs.org/leven/-/leven-3.1.0.tgz 0ms (cache hit)
npm http cache jest-get-type@https://registry.npmjs.org/jest-get-type/-/jest-get-type-29.6.3.tgz 0ms (cache hit)
npm http cache yaml@https://registry.npmjs.org/yaml/-/yaml-2.9.0.tgz 0ms (cache hit)
npm http cache agent-base@https://registry.npmjs.org/agent-base/-/agent-base-7.1.4.tgz 0ms (cache hit)
npm http cache @types/yargs-parser@https://registry.npmjs.org/@types/yargs-parser/-/yargs-parser-21.0.3.tgz 0ms (cache hit)
npm http cache camelcase@https://registry.npmjs.org/camelcase/-/camelcase-6.3.0.tgz 0ms (cache hit)
npm http cache jest-validate@https://registry.npmjs.org/jest-validate/-/jest-validate-29.7.0.tgz 0ms (cache hit)
npm http cache @types/istanbul-lib-report@https://registry.npmjs.org/@types/istanbul-lib-report/-/istanbul-lib-report-3.0.3.tgz 0ms (cache hit)
npm http cache https-proxy-agent@https://registry.npmjs.org/https-proxy-agent/-/https-proxy-agent-7.0.6.tgz 0ms (cache hit)
npm http cache @types/yargs@https://registry.npmjs.org/@types/yargs/-/yargs-17.0.35.tgz 0ms (cache hit)
npm http cache exponential-backoff@https://registry.npmjs.org/exponential-backoff/-/exponential-backoff-3.1.3.tgz 0ms (cache hit)
npm http cache @types/istanbul-reports@https://registry.npmjs.org/@types/istanbul-reports/-/istanbul-reports-3.0.4.tgz 0ms (cache hit)
npm http cache @sinclair/typebox@https://registry.npmjs.org/@sinclair/typebox/-/typebox-0.27.12.tgz 0ms (cache hit)
npm http cache @types/istanbul-lib-coverage@https://registry.npmjs.org/@types/istanbul-lib-coverage/-/istanbul-lib-coverage-2.0.6.tgz 0ms (cache hit)
npm http cache @jest/types@https://registry.npmjs.org/@jest/types/-/types-29.6.3.tgz 0ms (cache hit)
npm http cache picomatch@https://registry.npmjs.org/picomatch/-/picomatch-2.3.2.tgz 0ms (cache hit)
npm http cache merge-stream@https://registry.npmjs.org/merge-stream/-/merge-stream-2.0.0.tgz 0ms (cache hit)
npm http cache @jest/schemas@https://registry.npmjs.org/@jest/schemas/-/schemas-29.6.3.tgz 0ms (cache hit)
npm http cache jest-util@https://registry.npmjs.org/jest-util/-/jest-util-29.7.0.tgz 0ms (cache hit)
npm http cache ci-info@https://registry.npmjs.org/ci-info/-/ci-info-3.9.0.tgz 0ms (cache hit)
npm http cache queue@https://registry.npmjs.org/queue/-/queue-6.0.2.tgz 0ms (cache hit)
npm http cache statuses@https://registry.npmjs.org/statuses/-/statuses-1.5.0.tgz 0ms (cache hit)
npm http cache unpipe@https://registry.npmjs.org/unpipe/-/unpipe-1.0.0.tgz 0ms (cache hit)
npm http cache escape-html@https://registry.npmjs.org/escape-html/-/escape-html-1.0.3.tgz 0ms (cache hit)
npm http cache on-finished@https://registry.npmjs.org/on-finished/-/on-finished-2.3.0.tgz 0ms (cache hit)
npm http cache encodeurl@https://registry.npmjs.org/encodeurl/-/encodeurl-1.0.2.tgz 0ms (cache hit)
npm http cache stackframe@https://registry.npmjs.org/stackframe/-/stackframe-1.3.4.tgz 0ms (cache hit)
npm http cache utils-merge@https://registry.npmjs.org/utils-merge/-/utils-merge-1.0.1.tgz 0ms (cache hit)
npm http cache parseurl@https://registry.npmjs.org/parseurl/-/parseurl-1.3.3.tgz 0ms (cache hit)
npm http cache finalhandler@https://registry.npmjs.org/finalhandler/-/finalhandler-1.1.2.tgz 0ms (cache hit)
npm http cache debug@https://registry.npmjs.org/debug/-/debug-2.6.9.tgz 0ms (cache hit)
npm http cache ms@https://registry.npmjs.org/ms/-/ms-2.0.0.tgz 0ms (cache hit)
npm http cache ws@https://registry.npmjs.org/ws/-/ws-7.5.13.tgz 0ms (cache hit)
npm http cache throat@https://registry.npmjs.org/throat/-/throat-5.0.0.tgz 0ms (cache hit)
npm http cache negotiator@https://registry.npmjs.org/negotiator/-/negotiator-1.0.0.tgz 0ms (cache hit)
npm http cache source-map@https://registry.npmjs.org/source-map/-/source-map-0.5.7.tgz 0ms (cache hit)
npm http cache serialize-error@https://registry.npmjs.org/serialize-error/-/serialize-error-2.1.0.tgz 0ms (cache hit)
npm http cache mime-types@https://registry.npmjs.org/mime-types/-/mime-types-3.0.2.tgz 0ms (cache hit)
npm http cache lodash.throttle@https://registry.npmjs.org/lodash.throttle/-/lodash.throttle-4.1.1.tgz 0ms (cache hit)
npm http cache jsc-safe-url@https://registry.npmjs.org/jsc-safe-url/-/jsc-safe-url-0.2.4.tgz 0ms (cache hit)
npm http cache image-size@https://registry.npmjs.org/image-size/-/image-size-1.2.1.tgz 0ms (cache hit)
npm http cache jest-worker@https://registry.npmjs.org/jest-worker/-/jest-worker-29.7.0.tgz 0ms (cache hit)
npm http cache supports-color@https://registry.npmjs.org/supports-color/-/supports-color-8.1.1.tgz 0ms (cache hit)
npm http cache graceful-fs@https://registry.npmjs.org/graceful-fs/-/graceful-fs-4.2.11.tgz 0ms (cache hit)
npm http cache ms@https://registry.npmjs.org/ms/-/ms-2.0.0.tgz 0ms (cache hit)
npm http cache flow-enums-runtime@https://registry.npmjs.org/flow-enums-runtime/-/flow-enums-runtime-0.0.6.tgz 0ms (cache hit)
npm http cache debug@https://registry.npmjs.org/debug/-/debug-2.6.9.tgz 0ms (cache hit)
npm http cache error-stack-parser@https://registry.npmjs.org/error-stack-parser/-/error-stack-parser-2.1.4.tgz 0ms (cache hit)
npm http cache connect@https://registry.npmjs.org/connect/-/connect-3.7.0.tgz 0ms (cache hit)
npm http cache accepts@https://registry.npmjs.org/accepts/-/accepts-2.0.0.tgz 0ms (cache hit)
npm http cache ci-info@https://registry.npmjs.org/ci-info/-/ci-info-2.0.0.tgz 0ms (cache hit)
npm http cache yallist@https://registry.npmjs.org/yallist/-/yallist-3.1.1.tgz 0ms (cache hit)
npm http cache is-plain-obj@https://registry.npmjs.org/is-plain-obj/-/is-plain-obj-2.1.0.tgz 0ms (cache hit)
npm http cache loose-envify@https://registry.npmjs.org/loose-envify/-/loose-envify-1.4.0.tgz 0ms (cache hit)
npm http cache hermes-estree@https://registry.npmjs.org/hermes-estree/-/hermes-estree-0.36.0.tgz 0ms (cache hit)
npm http cache @react-native/normalize-colors@https://registry.npmjs.org/@react-native/normalize-colors/-/normalize-colors-0.86.2.tgz 0ms (cache hit)
npm http cache path-scurry@https://registry.npmjs.org/path-scurry/-/path-scurry-2.0.2.tgz 0ms (cache hit)
npm http cache lru-cache@https://registry.npmjs.org/lru-cache/-/lru-cache-11.5.2.tgz 0ms (cache hit)
npm http cache @expo/image-utils@https://registry.npmjs.org/@expo/image-utils/-/image-utils-0.11.4.tgz 0ms (cache hit)
npm http cache semver@https://registry.npmjs.org/semver/-/semver-7.8.5.tgz 0ms (cache hit)
npm http cache minipass@https://registry.npmjs.org/minipass/-/minipass-7.1.3.tgz 0ms (cache hit)
npm http cache @expo/expo-modules-macros-plugin@https://registry.npmjs.org/@expo/expo-modules-macros-plugin/-/expo-modules-macros-plugin-0.6.1.tgz 0ms (cache hit)
npm http cache jimp-compact@https://registry.npmjs.org/jimp-compact/-/jimp-compact-0.16.1.tgz 0ms (cache hit)
npm http cache expo-modules-jsi@https://registry.npmjs.org/expo-modules-jsi/-/expo-modules-jsi-57.0.4.tgz 0ms (cache hit)
npm http cache parse-png@https://registry.npmjs.org/parse-png/-/parse-png-2.1.0.tgz 0ms (cache hit)
npm http cache shebang-command@https://registry.npmjs.org/shebang-command/-/shebang-command-2.0.0.tgz 0ms (cache hit)
